ID,Categoría,Subcategoría,Código,Nombre,Descripción,Precio,Costo,Proveedor,Activo,Favorito,Control de Stock,Stock,Margen,Contiene modificadores,Permitir vender solo,Posición,Tienda Online,Menú QR,Vender sin stock
481,Bebidas Gatunas Frías,Sodas Explosivas,,NEON MORA AZUL - Sodas explosivas,,0.0,,,No,No,Si,,,No,No,35000000,Según categoría,Según categoría,Si
847,Bebidas Gatunas Frías,Sodas Explosivas,,PERLAS CHAMOY,,12.0,,Colday,Si,No,No,,,No,Si,70600000,Si,Si,Si
92,Bebidas Gatunas Frías,Sodas Explosivas,,SANDÍA - Sodas explosivas,,0.0,,,Si,No,Si,,,No,No,14600000,Según categoría,Según categoría,Si
316,Bebidas Gatunas Frías,Sodas Explosivas,SOD,SODA EXPLOSIVA,,35.0,5.11,,Si,Si,Si,,29.89,Si,Si,20200000,Según categoría,Según categoría,Si
100,Bebidas Gatunas Frías,Sodas Explosivas,,YOGURTH Perlas explosivas,,0.0,,,Si,No,Si,,,No,No,16000000,Según categoría,Según categoría,Si
203,Boneless Y Alitas,,AL_CH,ALITAS CH - 250g,,114.98,44.1355,,Si,Si,Si,,70.8445,Si,Si,1100000,Según categoría,Según categoría,Si
328,Boneless Y Alitas,,AL_G,ALITAS G - 500g,,234.98,87.2196,,Si,Si,Si,,147.7604,Si,Si,21400000,Según categoría,Según categoría,Si
406,Boneless Y Alitas,,AL_J,ALITAS J - 1 Kg,,398.98,163.3995,,Si,Si,Si,,235.5805,Si,Si,27900000,Según categoría,Según categoría,Si
202,Boneless Y Alitas,,,ALITAS LEMON PEPPER 270GR,,95.0,,,No,No,No,,,No,No,8900000,Según categoría,Según categoría,No
326,Boneless Y Alitas,,AL_M,ALITAS M - 370g,,164.98,61.5355,,Si,Si,Si,,103.4445,Si,Si,21100000,Según categoría,Según categoría,Si
286,Boneless Y Alitas,,BO_CH,BONELESS CH - 250g,,129.98,69.17627,,Si,Si,Si,,60.80373,Si,Si,17400000,Si,Si,Si
318,Boneless Y Alitas,,BO_G,BONELESS G - 500g,,244.98,121.2612,,Si,Si,Si,,123.7188,Si,Si,20500000,Según categoría,Según categoría,Si
405,Boneless Y Alitas,,BO_J,BONELESS J - 1 Kg,,434.98,193.65805,,Si,Si,Si,,241.32195,Si,Si,21200000,Según categoría,Según categoría,Si
404,Boneless Y Alitas,,BO_M,BONELESS M - 370g,,194.98,86.44874,,Si,Si,Si,,108.53126,Si,Si,17500000,Según categoría,Según categoría,Si
324,Boneless Y Alitas,,,COMBO ALITAS GATO FRIEND ZONE (250gr),,125.0,,,No,No,Si,,,Si,Si,20900000,Según categoría,Según categoría,Si
325,Boneless Y Alitas,,,COMBO ALITAS GATO MIMADO (500gr),,250.0,,,No,No,Si,,,Si,Si,21000000,Según categoría,Según categoría,Si
307,Boneless Y Alitas,,CO_BO250,COMBO BONELESS GATO FRIEND ZONE (250GR),,125.0,38.25125,,No,No,Si,,86.74875,Si,Si,19500000,Según categoría,Según categoría,Si
323,Boneless Y Alitas,,CO_BO500,COMBO BONELESS GATO MIMADO (500gr),,250.0,72.729,,No,No,Si,,177.271,Si,Si,20800000,Según categoría,Según categoría,Si
628,Boneless Y Alitas,,,Dedos de Queso (3pz),,45.0,,,No,No,No,,,No,Si,49200000,Según categoría,Según categoría,No
629,Boneless Y Alitas,,,Dedos de queso (8pz),,110.0,,,No,No,No,,,No,Si,49300000,Según categoría,Según categoría,No
747,Boneless Y Alitas,,TE_5,TENDERS 5 PZ,,119.98,67.94485,,No,No,Si,,52.03515,Si,Si,60700000,Según categoría,Según categoría,Si
650,Boneless Y Alitas,SALSAS BONELESS,,AJO PARMESANO ADEREZO G,,0.0,71.05,,Si,No,Si,,-71.05,No,No,51400000,Según categoría,Según categoría,Si
461,Boneless Y Alitas,SALSAS BONELESS,,AJO PARMESANO ADEREZO M,,0.0,,,Si,No,Si,,,No,No,33100000,Según categoría,Según categoría,Si
426,Boneless Y Alitas,SALSAS BONELESS,,BBQ A LA DIABLA SALSA CH,,0.0,3.48,,Si,No,Si,,-3.48,No,No,29600000,Según categoría,Según categoría,Si
427,Boneless Y Alitas,SALSAS BONELESS,,BBQ A LA DIABLA SALSA G,,0.0,5.336,,No,No,Si,,-5.336,No,Si,29700000,Según categoría,Según categoría,Si
295,Boneless Y Alitas,SALSAS BONELESS,,BBQ CHIPOTLE SALSA CH,,0.0,,Mr Wings,No,No,Si,,,No,No,18400000,Según categoría,Según categoría,Si
330,Boneless Y Alitas,SALSAS BONELESS,,BBQ CHIPOTLE SALSA G,,0.0,,Mr Wings,Si,No,Si,,,No,No,21700000,Según categoría,Según categoría,Si
298,Boneless Y Alitas,SALSAS BONELESS,,BBQ HABANERO SALSA CH,,0.0,4.263,Mr Wings,Si,No,Si,,-4.263,No,No,18700000,Según categoría,Según categoría,Si
331,Boneless Y Alitas,SALSAS BONELESS,,BBQ HABANERO SALSA G,,0.0,6.3945,Mr Wings,Si,No,Si,,-6.3945,No,No,21800000,Según categoría,Según categoría,Si
287,Boneless Y Alitas,SALSAS BONELESS,,BBQ SALSA CH,Salsa BBQ,0.0,4.0002,Mr Wings,Si,No,Si,,-4.0002,No,No,17600000,Si,Si,Si
332,Boneless Y Alitas,SALSAS BONELESS,,BBQ SALSA G,,0.0,6.1698,Mr Wings,Si,No,Si,,-6.1698,No,No,21900000,Según categoría,Según categoría,Si
369,Boneless Y Alitas,SALSAS BONELESS,,BONELESS LEMON PEPPER CH,,0.0,6.4722,,No,No,Si,,-6.4722,No,No,24900000,Según categoría,Según categoría,Si
370,Boneless Y Alitas,SALSAS BONELESS,,BONELESS LEMON PEPPER G,,0.0,9.7083,,No,No,Si,,-9.7083,No,No,25000000,Según categoría,Según categoría,Si
727,Boneless Y Alitas,SALSAS BONELESS,,BÚFALO CHAMPI SALSA CH,,0.0,3.6946,,Si,No,Si,,-3.6946,No,No,58800000,Según categoría,Según categoría,Si
728,Boneless Y Alitas,SALSAS BONELESS,,BÚFALO CHAMPI SALSA G,,0.0,5.51348,,Si,No,Si,,-5.51348,No,No,58900000,Según categoría,Según categoría,Si
291,Boneless Y Alitas,SALSAS BONELESS,,BÚFALO SALSA CH,,0.0,3.5238,Mr Wings,Si,No,Si,,-3.5238,No,No,18000000,Según categoría,Según categoría,Si
333,Boneless Y Alitas,SALSAS BONELESS,,BÚFALO SALSA G,,0.0,5.2857,Mr Wings,Si,No,Si,,-5.2857,No,No,22000000,Según categoría,Según categoría,Si
290,Boneless Y Alitas,SALSAS BONELESS,,CAJÚN SALSA CH,,0.0,4.2474,Mr Wings,Si,No,Si,,-4.2474,No,No,17900000,Según categoría,Según categoría,Si
334,Boneless Y Alitas,SALSAS BONELESS,,CAJÚN SALSA G,,0.0,6.3711,Mr Wings,Si,No,Si,,-6.3711,No,No,22100000,Según categoría,Según categoría,Si
652,Boneless Y Alitas,SALSAS BONELESS,,CATSUP SIN AZUCAR,,0.0,50.0,,No,No,No,0.0,-50.0,No,No,51600000,Según categoría,Según categoría,No
820,Boneless Y Alitas,SALSAS BONELESS,,CHEETOS SALSA CH,,10.0,,,Si,No,Si,,,No,No,67900000,Según categoría,Según categoría,Si
821,Boneless Y Alitas,SALSAS BONELESS,,CHEETOS SALSA G,,15.0,,,Si,No,Si,,,No,No,68000000,Según categoría,Según categoría,Si
288,Boneless Y Alitas,SALSAS BONELESS,,CHINGU TERIYAKI SALSA CH,,0.0,4.1052,Mr Wings,Si,No,Si,,-4.1052,No,No,17700000,Según categoría,Según categoría,Si
335,Boneless Y Alitas,SALSAS BONELESS,,CHINGU TERIYAKI SALSA G,,0.0,6.1578,Mr Wings,Si,No,Si,,-6.1578,No,No,22200000,Según categoría,Según categoría,Si
816,Boneless Y Alitas,SALSAS BONELESS,,DORITOS NACHO SALSA CH,,15.0,,,Si,No,No,,,No,No,67500000,Según categoría,Según categoría,No
817,Boneless Y Alitas,SALSAS BONELESS,,DORITOS NACHO SALSA G,,15.0,,,Si,No,Si,,,No,No,67600000,Según categoría,Según categoría,Si
362,Boneless Y Alitas,SALSAS BONELESS,,FLAMIN HOT SALSA CH,,0.0,3.48,,Si,No,Si,,-3.48,No,No,24200000,Según categoría,Según categoría,Si
366,Boneless Y Alitas,SALSAS BONELESS,,FLAMIN HOT SALSA G,,0.0,5.22,,Si,No,Si,,-5.22,No,No,24600000,Según categoría,Según categoría,Si
361,Boneless Y Alitas,SALSAS BONELESS,,FRESA SPICY SALSA CH,,0.0,3.48,,Si,No,Si,,-3.48,No,No,24100000,Según categoría,Según categoría,Si
364,Boneless Y Alitas,SALSAS BONELESS,,FRESA SPICY SALSA G,,0.0,5.22,,Si,No,Si,,-5.22,No,No,24400000,Según categoría,Según categoría,Si
363,Boneless Y Alitas,SALSAS BONELESS,,JALAPEÑO SPICY SALSA CH,,0.0,3.48,,Si,No,Si,,-3.48,No,No,24300000,Según categoría,Según categoría,Si
367,Boneless Y Alitas,SALSAS BONELESS,,JALAPEÑO SPICY SALSA G,,0.0,5.22,,Si,No,Si,,-5.22,No,No,24700000,Según categoría,Según categoría,Si
382,Boneless Y Alitas,SALSAS BONELESS,,KRAZY HOT SALSA CH,,0.0,4.4052,,Si,No,Si,,-4.4052,No,No,26100000,Según categoría,Según categoría,Si
383,Boneless Y Alitas,SALSAS BONELESS,,KRAZY HOT SALSA G,,0.0,6.6078,,Si,No,Si,,-6.6078,No,No,26200000,Según categoría,Según categoría,Si
352,Boneless Y Alitas,SALSAS BONELESS,,LEMON PEPPER SALSA CH,,5.0,10.02115,Mr Wings,Si,No,Si,,-5.02115,No,No,23700000,Según categoría,Según categoría,Si
353,Boneless Y Alitas,SALSAS BONELESS,,LEMON PEPPER SALSA G,,10.0,13.47299,,Si,No,Si,,-3.47299,No,No,23800000,Según categoría,Según categoría,Si
735,Boneless Y Alitas,SALSAS BONELESS,,LOUISIANA SALSA CH,,0.0,4.7256,,Si,No,Si,,-4.7256,No,No,59600000,Según categoría,Según categoría,Si
736,Boneless Y Alitas,SALSAS BONELESS,,LOUISIANA SALSA G,,0.0,7.0884,,Si,No,Si,,-7.0884,No,No,59700000,Según categoría,Según categoría,Si
360,Boneless Y Alitas,SALSAS BONELESS,,MANGO GUAJILLO SALSA CH,,0.0,3.48,,Si,No,Si,,-3.48,No,No,24000000,Según categoría,Según categoría,Si
365,Boneless Y Alitas,SALSAS BONELESS,,MANGO GUAJILLO SALSA G,,0.0,5.22,,Si,No,Si,,-5.22,No,No,24500000,Según categoría,Según categoría,Si
296,Boneless Y Alitas,SALSAS BONELESS,,MANGO HABANERO SALSA CH,,0.0,3.4266,Mr Wings,Si,No,Si,,-3.4266,No,No,18500000,Según categoría,Según categoría,Si
336,Boneless Y Alitas,SALSAS BONELESS,,MANGO HABANERO SALSA G,,0.0,5.1399,Mr Wings,Si,No,Si,,-5.1399,No,No,22300000,Según categoría,Según categoría,Si
733,Boneless Y Alitas,SALSAS BONELESS,,MANGO HABANERO X2 SALSA CH,,0.0,4.989,,Si,No,Si,,-4.989,No,No,59400000,Según categoría,Según categoría,Si
734,Boneless Y Alitas,SALSAS BONELESS,,MANGO HABANERO X2 SALSA G,,0.0,7.4835,,Si,No,Si,,-7.4835,No,No,59500000,Según categoría,Según categoría,Si
292,Boneless Y Alitas,SALSAS BONELESS,,MANGO HOT SALSA CH,,0.0,3.6318,Mr Wings,Si,No,Si,,-3.6318,No,No,18100000,Según categoría,Según categoría,Si
337,Boneless Y Alitas,SALSAS BONELESS,,MANGO HOT SALSA G,,0.0,5.4477,Mr Wings,Si,No,Si,,-5.4477,No,No,22400000,Según categoría,Según categoría,Si
329,Boneless Y Alitas,SALSAS BONELESS,,MEZCAT SALSA CH,,0.0,4.4208,Mr Wings,No,No,Si,,-4.4208,No,No,21500000,Según categoría,Según categoría,Si
338,Boneless Y Alitas,SALSAS BONELESS,,MEZCAT SALSA G,,0.0,6.6312,Mr Wings,No,No,Si,,-6.6312,No,No,22500000,Según categoría,Según categoría,Si
294,Boneless Y Alitas,SALSAS BONELESS,,NARANJA CHIPOTLE SALSA CH,,0.0,4.263,Mr Wings,No,No,Si,,-4.263,No,No,18300000,Según categoría,Según categoría,Si
339,Boneless Y Alitas,SALSAS BONELESS,,NARANJA CHIPOTLE SALSA G,,0.0,6.3945,Mr Wings,No,No,Si,,-6.3945,No,No,22600000,Según categoría,Según categoría,Si
300,Boneless Y Alitas,SALSAS BONELESS,,Opcional Genérico,,0.0,,,Si,No,Si,,,No,Si,22700000,No,Según categoría,Si
293,Boneless Y Alitas,SALSAS BONELESS,,ORIGINAL HOT SALSA CH,,0.0,3.1578,Mr Wings,Si,No,Si,,-3.1578,No,No,18200000,Según categoría,Según categoría,Si
340,Boneless Y Alitas,SALSAS BONELESS,,ORIGINAL HOT SALSA G,,0.0,6.3156,Mr Wings,Si,No,Si,,-6.3156,No,No,22800000,Según categoría,Según categoría,No
445,Boneless Y Alitas,SALSAS BONELESS,,PELONRICO GATUNO SALSA CH,,0.0,,,No,No,Si,,,No,Si,31500000,Según categoría,Según categoría,Si
446,Boneless Y Alitas,SALSAS BONELESS,,PELONRICO GATUNO SALSA G,,0.0,,,No,No,Si,,,No,Si,31600000,Según categoría,Según categoría,Si
855,Boneless Y Alitas,SALSAS BONELESS,,PIÑA GUAJILLO,,0.0,,,No,No,Si,,,No,Si,71400000,Según categoría,Según categoría,Si
299,Boneless Y Alitas,SALSAS BONELESS,,Producto Genérico,,0.0,,,Si,No,No,1.0,,No,Si,22900000,No,Según categoría,No
818,Boneless Y Alitas,SALSAS BONELESS,,RANCHERITOS SALSA CH,,15.0,,,Si,No,Si,,,No,No,67700000,Según categoría,Según categoría,Si
819,Boneless Y Alitas,SALSAS BONELESS,,RANCHERITOS SALSA G,,10.0,,,Si,No,Si,,,No,No,67800000,Según categoría,Según categoría,Si
814,Boneless Y Alitas,SALSAS BONELESS,,RUFFLESS QUESO SALSA CH,,15.0,,,Si,No,Si,,,No,No,67300000,Según categoría,Según categoría,Si
815,Boneless Y Alitas,SALSAS BONELESS,,RUFFLESS QUESO SALSA G,,15.0,,,Si,No,Si,,,No,No,67400000,Según categoría,Según categoría,Si
535,Boneless Y Alitas,SALSAS BONELESS,,SALSA BRAVA CH,,0.0,,,No,No,Si,,,No,No,40400000,Según categoría,Según categoría,Si
534,Boneless Y Alitas,SALSAS BONELESS,,SALSA BRAVA G,,0.0,,,No,No,Si,,,No,No,40300000,Según categoría,Según categoría,Si
651,Boneless Y Alitas,SALSAS BONELESS,,SAZONADOR FUEGO,,0.0,420.0,,Si,No,Si,0.0,-420.0,No,No,51500000,Según categoría,Según categoría,No
297,Boneless Y Alitas,SALSAS BONELESS,,SRIRACHA SALSA CH,,0.0,6.279,Mr Wings,No,No,Si,,-6.279,No,No,18600000,Según categoría,Según categoría,Si
341,Boneless Y Alitas,SALSAS BONELESS,,SRIRACHA SALSA G,,0.0,9.4185,Mr Wings,No,No,Si,,-9.4185,No,No,23000000,Según categoría,Según categoría,Si
289,Boneless Y Alitas,SALSAS BONELESS,,TAMARINDO SALSA CH,,0.0,4.263,Mr Wings,Si,No,Si,,-4.263,No,No,17800000,Según categoría,Según categoría,Si
342,Boneless Y Alitas,SALSAS BONELESS,,TAMARINDO SALSA G,,0.0,6.3945,Mr Wings,Si,No,Si,,-6.3945,No,No,23100000,Según categoría,Según categoría,Si
675,Boneless Y Alitas,SALSAS BONELESS,,ZARZAMORA CHIPOTLE SALSA CH,,0.0,,,Si,No,Si,,,No,No,53900000,Según categoría,Según categoría,Si
676,Boneless Y Alitas,SALSAS BONELESS,,ZARZAMORA CHIPOTLE SALSA G,,0.0,,,Si,No,Si,,,No,No,54000000,Según categoría,Según categoría,Si
746,Combos,,,COMBO COREAN,,110.0,,,No,No,Si,,,Si,Si,60600000,Según categoría,Según categoría,Si
864,Combos,,,COMBO CURRY Y CAFE OKF,,85.0,,,Si,No,Si,,,No,Si,72300000,No,No,Si
866,Combos,,,DUO CHILATE,,60.0,,,Si,No,Si,,,No,Si,72500000,No,No,Si
865,Combos,,,DUO FRAPPÉ,,105.0,,,Si,No,Si,,,No,Si,72400000,No,No,Si
744,Comida Asiática,,,Promo Corean,,100.0,,,No,No,No,,,Si,Si,60400000,Según categoría,Según categoría,No
837,Comida Asiática,,,Sushi Salmon,,130.0,100.0,,No,No,Si,,30.0,No,Si,69600000,Según categoría,Según categoría,Si
862,Comida Asiática,Alimentos preparados,,COMBINADA,,0.0,0.0,,No,No,Si,,0.0,No,Si,72100000,Según categoría,Según categoría,Si
354,Comida Asiática,Alimentos preparados,,PREPARADO,,15.0,,,Si,No,No,,,No,No,6900000,No,Si,Si
861,Comida Asiática,Alimentos preparados,,QUESO,,0.0,,,No,No,Si,,,No,Si,72000000,Según categoría,Según categoría,Si
647,Comida Asiática,Alimentos preparados,,TEST RAMEN PREPARADO,,5.0,,,No,No,Si,,,No,No,51100000,Según categoría,Según categoría,Si
429,Comida Asiática,Alimentos preparados,TTE,TTEOKBOKKI PREPARADO,"Pastelitos de arroz bañados en una deliciosa salsa picante sazonada con sal, ajo y especias, contiene leche y soja.",90.0,,,No,No,No,,,Si,Si,29900000,Según categoría,Según categoría,No
513,Comida Asiática,Ramen y más,,Buldak Carbonara 🔥🔥🔥,,120.0,,,No,No,No,,,No,Si,38200000,Según categoría,Según categoría,No
519,Comida Asiática,Ramen y más,,Buldak Rose 🔥🔥,,120.0,,,No,No,No,,,No,Si,38800000,Según categoría,Según categoría,No
852,Comida Asiática,Ramen y más,,BULDAK SWICY,,77.0,,,No,No,Si,,,No,Si,71100000,Según categoría,Según categoría,No
872,Comida Asiática,Ramen y más,,BULKDAK TACO,,75.0,,,Si,No,Si,,,Si,Si,73100000,Si,Si,Si
890,Comida Asiática,Ramen y más,,COMPAGGUETTI,,75.0,,,Si,No,No,,,Si,Si,74900000,Según categoría,Según categoría,No
521,Comida Asiática,Ramen y más,,Cream Carbonara 🔥🔥,,120.0,,,No,No,No,,,No,Si,39000000,Según categoría,Según categoría,No
527,Comida Asiática,Ramen y más,,Hot Chicken 3X 🔥🔥🔥🔥🔥🔥,,93.0,,,Si,No,Si,,,No,Si,39600000,Según categoría,Según categoría,Si
518,Comida Asiática,Ramen y más,,Kimchi,,120.0,,,No,No,No,,,No,Si,38700000,Según categoría,Según categoría,No
873,Comida Asiática,Ramen y más,,MAMA OK CARBONARA FLAVOR,,75.0,,,Si,No,Si,,,Si,Si,73200000,Si,Si,Si
791,Comida Asiática,Ramen y más,,MARUCHAN QUESO,,20.0,15.21,MERCADO LIBRE,No,No,Si,,4.79,No,Si,65000000,Según categoría,Según categoría,Si
887,Comida Asiática,Ramen y más,,NOMGSHIM SOON VEGGIE,,66.0,,,Si,No,No,,,Si,Si,74600000,Según categoría,Según categoría,No
886,Comida Asiática,Ramen y más,,OTTOGI ODONGTONG MYON,,66.0,,,Si,No,No,,,Si,Si,74500000,Según categoría,Según categoría,No
889,Comida Asiática,Ramen y más,,PALDO KOKOMEN,,75.0,,,Si,No,Si,,,Si,Si,74800000,Según categoría,Según categoría,Si
654,Comida Asiática,Ramen y más,,PREPARADO LLEVAR,,15.0,78.18,,No,No,No,,-63.18,No,No,51800000,Si,Si,Si
860,Comida Asiática,Ramen y más,,RAMEN BULDAK SWICY,,77.0,0.0,,Si,No,Si,,77.0,No,Si,71900000,Según categoría,Según categoría,No
355,Comida Asiática,Ramen y más,,RAMEN CARBONARA - BULDAK,,75.0,27.6,ML - TOYO FOODS,Si,No,Si,,47.4,Si,Si,10300000,Si,Según categoría,Si
807,Comida Asiática,Ramen y más,,RAMEN CARBONARA VOLCANO - Paldo,,77.0,27.6,MEGAFOOD,Si,No,Si,,49.4,Si,Si,66600000,Según categoría,Según categoría,Si
574,Comida Asiática,Ramen y más,,Ramen Champaguetti,,94.0,,,No,No,No,,,Si,Si,44300000,Según categoría,Según categoría,No
434,Comida Asiática,Ramen y más,,RAMEN CHAPAGETTI - NONGSHIM,"Versión de Nongshim de los fideos Jjajangmyun, un plato de fideos inmensamente popular en Corea.",60.0,32.2,Asiaon Mart,No,No,Si,0.0,27.8,No,Si,30400000,Según categoría,Según categoría,Si
691,Comida Asiática,Ramen y más,,RAMEN CHEESE - OTTOGI,,78.0,40.0,,Si,No,Si,,38.0,Si,Si,55500000,Según categoría,Según categoría,Si
569,Comida Asiática,Ramen y más,,Ramen Cream Carbonara,,120.0,,,No,No,No,,,Si,Si,43800000,Según categoría,Según categoría,No
441,Comida Asiática,Ramen y más,,RAMEN CREAM CARBONARA - BULDAK,,66.0,35.0,Diposa INC,Si,No,Si,,31.0,Si,Si,31100000,Según categoría,Según categoría,Si
655,Comida Asiática,Ramen y más,,RAMEN CURRY - BULDAK,,60.0,29.0,,No,No,Si,,31.0,No,Si,51900000,Según categoría,Según categoría,Si
831,Comida Asiática,Ramen y más,,RAMEN Habanero Limon- buldak,,75.0,,,No,No,Si,,,No,No,69000000,Según categoría,Según categoría,No
195,Comida Asiática,Ramen y más,,RAMEN HABANERO LIMON - BULDAK,,60.0,33.33,ML - TOYO FOODS,No,No,Si,,26.67,Si,Si,13700000,Según categoría,Según categoría,Si
832,Comida Asiática,Ramen y más,,RAMEN Habanero limón  - BULDAK,,77.0,,,Si,No,Si,12.0,,Si,Si,69100000,Según categoría,Según categoría,No
566,Comida Asiática,Ramen y más,,Ramen Hot Chicken,,120.0,,,No,No,No,,,Si,Si,43500000,Según categoría,Según categoría,No
567,Comida Asiática,Ramen y más,,Ramen Hot Chicken 2x,,120.0,,,No,No,No,,,Si,Si,43600000,Según categoría,Según categoría,No
193,Comida Asiática,Ramen y más,,RAMEN HOT CHICKEN 2X - BULDAK,,75.0,39.0,,Si,No,Si,,36.0,Si,Si,13900000,Según categoría,Según categoría,Si
568,Comida Asiática,Ramen y más,,Ramen Hot Chicken 3x,,120.0,,,No,No,No,,,Si,Si,43700000,Según categoría,Según categoría,No
358,Comida Asiática,Ramen y más,,RAMEN HOT CHICKEN 3X - BULDAK,,75.0,35.0,,No,No,Si,,40.0,Si,Si,14000000,Según categoría,Según categoría,Si
192,Comida Asiática,Ramen y más,,RAMEN HOT CHICKEN - BULDAK,,75.0,39.93,ML - TOYO FOODS,Si,No,Si,,35.07,Si,Si,13800000,Según categoría,Según categoría,Si
563,Comida Asiática,Ramen y más,,Ramen Hot Chicken Cheese,,120.0,,,No,No,No,,,Si,No,43200000,Según categoría,Según categoría,No
194,Comida Asiática,Ramen y más,,RAMEN HOT CHICKEN CHEESE - BULDAK,,75.0,29.95,,Si,No,Si,,45.05,Si,Si,14100000,Según categoría,Según categoría,Si
639,Comida Asiática,Ramen y más,,RAMEN HOT PEPPER - BULDAK,,98.0,35.0,Asiaon Mart,No,No,Si,,63.0,Si,Si,50300000,Según categoría,Según categoría,Si
458,Comida Asiática,Ramen y más,,RAMEN JIN - OTTOGI,,60.0,24.0,,No,No,Si,,36.0,Si,Si,32800000,Según categoría,Según categoría,Si
440,Comida Asiática,Ramen y más,,RAMEN JIN SPICY - OTTOGI,,60.0,30.0,DOKSURI,No,No,Si,0.0,30.0,No,Si,31000000,Según categoría,Según categoría,Si
646,Comida Asiática,Ramen y más,,RAMEN JJAJANG - BULDAK,,60.0,32.0,,No,No,Si,,28.0,Si,No,51000000,Según categoría,Según categoría,Si
745,Comida Asiática,Ramen y más,,RAMEN JJAJANG (Combo Corean),,0.0,32.0,,No,No,Si,,-32.0,No,No,60500000,Según categoría,Según categoría,Si
561,Comida Asiática,Ramen y más,,Ramen Kimchi,,120.0,,,No,No,No,,,Si,Si,43000000,Según categoría,Según categoría,No
670,Comida Asiática,Ramen y más,,RAMEN KIMCHI - BULDAK,,60.0,35.0,,No,No,Si,,25.0,Si,Si,53400000,Según categoría,Según categoría,No
648,Comida Asiática,Ramen y más,,RAMEN KIMCHI - OTTOGI,,75.0,40.0,,Si,No,Si,,35.0,Si,Si,51200000,Según categoría,Según categoría,Si
739,Comida Asiática,Ramen y más,,RAMEN KIMCHI - PALDO,,75.0,33.25,Asiaon Mart,Si,No,Si,,41.75,Si,Si,59900000,Según categoría,Según categoría,Si
425,Comida Asiática,Ramen y más,,RAMEN KIMCHI - SAMYANG,,66.0,30.0,,Si,No,Si,,36.0,Si,Si,21600000,Según categoría,Según categoría,Si
562,Comida Asiática,Ramen y más,,Ramen Kimchi Spicy,,120.0,,,No,No,No,,,Si,Si,43100000,Según categoría,Según categoría,No
447,Comida Asiática,Ramen y más,,RAMEN LOVELY HOT CHICKEN - BULDAK,,89.0,36.0,ML - TOYO FOODS,No,No,Si,,53.0,Si,Si,31700000,Según categoría,Según categoría,Si
788,Comida Asiática,Ramen y más,,RAMEN POLLO - OTOKI,,60.0,40.0,,No,No,Si,,20.0,No,Si,64700000,Según categoría,Según categoría,Si
457,Comida Asiática,Ramen y más,,RAMEN QUATTRO CHEESE - BULDAK,,75.0,39.0,,Si,No,Si,,36.0,Si,Si,32700000,Según categoría,Según categoría,Si
564,Comida Asiática,Ramen y más,,Ramen Ramen Carbonara,,120.0,,,No,No,No,,,Si,No,43300000,Según categoría,Según categoría,No
565,Comida Asiática,Ramen y más,,Ramen Ramen Habanero Limón,,120.0,,,No,No,No,,,Si,No,43400000,Según categoría,Según categoría,No
573,Comida Asiática,Ramen y más,,Ramen Rose,,120.0,,,No,No,No,,,Si,Si,44200000,Según categoría,Según categoría,No
443,Comida Asiática,Ramen y más,,RAMEN ROSÉ - BULDAK,,66.0,35.0,DOKSURI,Si,No,Si,,31.0,Si,Si,31300000,Según categoría,Según categoría,Si
357,Comida Asiática,Ramen y más,,RAMEN SAMYANG ORIGINAL - SAMYANG,,66.0,38.64,Asiaon Mart,Si,No,Si,,27.36,Si,Si,20300000,Según categoría,Según categoría,Si
833,Comida Asiática,Ramen y más,,RAMEN SAMYANG Tom Yumy- BULDAK,,75.0,,,No,No,Si,0.0,,Si,Si,69200000,Según categoría,Según categoría,No
356,Comida Asiática,Ramen y más,,RAMEN SHIN KIMCHI - NONGSHIM,,60.0,35.0,,No,No,Si,0.0,25.0,No,Si,19000000,Según categoría,Según categoría,Si
571,Comida Asiática,Ramen y más,,Ramen Shin Noodles,,120.0,,,No,No,No,,,Si,Si,44000000,Según categoría,Según categoría,No
191,Comida Asiática,Ramen y más,,RAMEN SHIN RAMYUN - NONGSHIM,,66.0,38.75,,Si,No,Si,,27.25,Si,Si,14200000,Si,Si,Si
444,Comida Asiática,Ramen y más,,RAMEN TOMATO HOT CHICKEN - BULDAK,,65.0,35.0,,No,No,Si,,30.0,Si,Si,31400000,Según categoría,Según categoría,Si
570,Comida Asiática,Ramen y más,,Ramen Tomato Pasta,,120.0,,,No,No,No,,,Si,Si,43900000,Según categoría,Según categoría,No
560,Comida Asiática,Ramen y más,,Ramen Tradicional,,120.0,,,No,No,No,,,Si,Si,42900000,Según categoría,Según categoría,No
572,Comida Asiática,Ramen y más,,Ramen Yakisoba,,120.0,,,No,No,No,,,Si,Si,44100000,Según categoría,Según categoría,No
442,Comida Asiática,Ramen y más,,RAMEN YAKISOBA HOT CHICKEN -BULDAK,,65.0,34.0,DOKSURI,No,No,Si,,31.0,Si,Si,31200000,Según categoría,Según categoría,Si
770,Comida Asiática,Ramen y más,,Rappoki,,75.0,58.344,,No,No,Si,,16.656,No,Si,62900000,Según categoría,Según categoría,Si
634,Comida Asiática,Ramen y más,,SAMYANG HOT PEPPER,,60.0,35.0,,No,No,No,,25.0,No,Si,49800000,Según categoría,Según categoría,No
516,Comida Asiática,Ramen y más,,Samyang Original,,120.0,,,No,No,No,,,No,Si,38500000,Según categoría,Según categoría,No
875,Comida Asiática,Ramen y más,,SHIN RAMEN TOOMBA,,75.0,,,No,No,Si,,,Si,Si,73400000,Según categoría,Según categoría,Si
